Year,Lake,Station,Species,Sample ID,PFBA (ug/kg),PFBA Qual,PFBS (ug/kg),PFBS Qual,PFDA (ug/kg),PFDA Qual,PFDA_b1 (ug/kg),PFDA_b1 Qual,PFDS (ug/kg),PFDS Qual,PFDS_b1 (ug/kg),PFDS_b1 Qual,PFDS_b2 (ug/kg),PFDS_b2 Qual,PFDS_b3 (ug/kg),PFDS_b3 Qual,PFDoA (ug/kg),PFDoA Qual,PFDoA_b1 (ug/kg),PFDoA_b1 Qual,PFHpA (ug/kg),PFHpA Qual,PFHxA (ug/kg),PFHxA Qual,PFHxDA (ug/kg),PFHxDA Qual,PFHxS  (ug/kg),PFHxS Qual,PFHxS_b1  (ug/kg),PFHxS_b1 Qual,PFNA  (ug/kg),PFNA Qual,PFNA_b1  (ug/kg),PFNA_b1 Qual,PFOA  (ug/kg),PFOA Qual,PFOA_b1  (ug/kg),PFOA_b1 Qual,PFOS (ug/kg),PFOS Qual,PFOS_b1  (ug/kg),PFOS_b1 Qual,PFOS_b2  (ug/kg),PFOS_b2 Qual,PFOS_b3  (ug/kg),PFOS_b3 Qual,PFOS_b4  (ug/kg),PFOS_b4 Qual,PFOS_b5  (ug/kg),PFOS_b5 Qual,PFPeA  (ug/kg),PFPeA Qual,PFTeA  (ug/kg),PFTeA Qual,PFTrA  (ug/kg),PFTrA Qual,PFTrA_b1  (ug/kg),PFTrA_b1 Qual,PFUnA  (ug/kg),PFUnA Qual,PFUnA_b1  (ug/kg),PFUnA_b1 Qual,PFC_Tot  (ug/kg),PFC_Tot Qual,4:2FTS (ug/kg),4:2FTS Qual,6:2FTS (ug/kg),6:2FTS Qual,8:2FTS (ug/kg),8:2FTS Qual,NEtFOSAA (ug/kg),NEtFOSAA Qual,NMeFOSAA (ug/kg),NMeFOSAA Qual,3:3FTCA (ug/kg),3:3FTCA Qual,5:3FTCA (ug/kg),5:3FTCA Qual,7:3FTCA (ug/kg),7:3FTCA Qual,11Cl-PF3OUdS (ug/kg),11Cl-PF3OUdS Qual,ADONA (ug/kg),ADONA Qual,HFPO_DA (ug/kg),HFPO_DA Qual,NFDHA (ug/kg),NFDHA Qual,PF3ONS (ug/kg),PF3ONS Qual,PFDOS (ug/kg),PFDOS Qual,PFEESA (ug/kg),PFEESA Qual,PFHpS (ug/kg),PFHpS Qual,PFMBA (ug/kg),PFMBA Qual,PFMPA (ug/kg),PFMPA Qual,PFNS (ug/kg),PFNS Qual,PFOSA (ug/kg),PFOSA Qual,PFPeS (ug/kg),PFPeS Qual
2012,Ontario,LO-Oswego,Lake Trout,2012622001,0,BDL-LAB,0,BDL-LAB,1.071771155,,,,0.247666667,SBB-LAB,,,,,,,0.375471052,,,,0.025,BDL-LAB,0.016666667,BDL-LAB,,,0.248030147,,,,0.476190476,,,,0.077,BDL-LAB,,,29.67488866,,,,,,,,,,,,0.040333333,BDL-LAB,0.372666667,BDL-LAB,0.440666667,BDL-LAB,,,0.804556355,,,,33.87090785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622002,1.212,BDL-LAB,0.016333333,BDL-LAB,1.209382151,,,,0.398,SBB-LAB,,,,,,,0.331426392,,,,0.047333333,BDL-LAB,0.048333333,BDL-LAB,,,0.322463768,,,,0.586765828,,,,0.092,BDL-LAB,,,31.99122807,,,,,,,,,,,,0,BDL-LAB,0.148666667,BDL-LAB,0.324752098,,,,1.081235698,,,,37.80992067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622003,0,BDL-LAB,0.026666667,BDL-LAB,1.292934987,,,,0.246711762,,,,,,,,0.373543781,,,,0.057,BDL-LAB,0.034,BDL-LAB,,,0.287861706,,,,0.67906802,,,,0.1,BDL-LAB,,,30.59432544,,,,,,,,,,,,0.045666667,BDL-LAB,0.258,BDL-LAB,0.402333333,SBB-LAB,,,1.01315295,,,,35.41126531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622004,0,BDL-LAB,0.011666667,BDL-LAB,1.149257041,,,,0.255333333,SBB-LAB,,,,,,,0.685666667,BDL-LAB,,,0.051333333,BDL-LAB,0.008666667,BDL-LAB,,,0.357950765,,,,0.635839432,,,,0.076,BDL-LAB,,,54.43823464,,,,,,,,,,,,0.033333333,BDL-LAB,0.448666667,BDL-LAB,0.915724107,,,,1.160567753,,,,60.22824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622005,0.046666667,BDL-LAB,0.019666667,BDL-LAB,0.598849157,,,,0.211333333,SBB-LAB,,,,,,,0.228666667,BDL-LAB,,,0.019333333,BDL-LAB,0,BDL-LAB,,,0.251130292,,,,0.279284834,,,,0.090666667,BDL-LAB,,,30.79880806,,,,,,,,,,,,0.006666667,BDL-LAB,0.184666667,BDL-LAB,0.420333333,BDL-LAB,,,0.483559392,,,,33.63963173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622006,0.256333333,BDL-LAB,0.017666667,SBB-LAB,1.770150013,,,,0.239333333,SBB-LAB,,,,,,,0.732,BDL-LAB,,,0.03,BDL-LAB,0.001,BDL-LAB,,,0.487922705,,,,0.629799136,,,,0.086333333,BDL-LAB,,,52.29697432,,,,,,,,,,,,0.06,BDL-LAB,0.204666667,BDL-LAB,0.338333333,BDL-LAB,,,0.980676329,,,,58.13118917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622007,0.051,BDL-LAB,0.028,BDL-LAB,1.835280024,,,,0.272666667,SBB-LAB,,,,,,,0.613656783,,,,0,BDL-LAB,0.029,BDL-LAB,,,0.410302486,,,,0.889487871,,,,0.106333333,BDL-LAB,,,73.76010782,,,,,,,,,,,,0.109666667,BDL-LAB,0.133666667,BDL-LAB,0.551662174,,,,1.271937706,,,,80.06276819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622008,1.115333333,BDL-LAB,0.037,BDL-LAB,0.653008709,,,,0.149666667,BDL-LAB,,,,,,,0.353,BDL-LAB,,,0.048,BDL-LAB,0.085333333,BDL-LAB,,,0.189825812,,,,0.307798892,,,,0.063333333,BDL-LAB,,,23.01108472,,,,,,,,,,,,0.118,BDL-LAB,0.108,BDL-LAB,0.699,BDL-LAB,,,0.918646081,,,,27.85703088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622009,0.082666667,BDL-LAB,0.014,SBB-LAB,0.755489022,,,,0.293666667,SBB-LAB,,,,,,,0.317365269,,,,0.047333333,BDL-LAB,0.018,BDL-LAB,,,0.510312708,,,,0.584497671,,,,0.130333333,BDL-LAB,,,27.30156354,,,,,,,,,,,,0.188666667,BDL-LAB,0.372,BDL-LAB,0.353666667,BDL-LAB,,,0.52328676,,,,31.4928483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Ontario,LO-Oswego,Lake Trout,2012622010,0.370666667,BDL-LAB,0.021333333,BDL-LAB,1.827863578,,,,0.292666667,SBB-LAB,,,,,,,0.927666667,BDL-LAB,,,0.096,BDL-LAB,0.164,BDL-LAB,,,0.536679537,,,,0.69015444,,,,0.080666667,BDL-LAB,,,76.33687259,,,,,,,,,,,,0.836,BDL-LAB,0.352666667,BDL-LAB,0.290666667,BDL-LAB,,,1.04021879,,,,83.86412227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Superior,LS-Apostle Island,Lake Trout,20121311001,0,BDL-LAB,0,BDL-LAB,0.300165837,,,,0.041333333,SBB-LAB,,,,,,,0.121333333,SBB-LAB,,,0.008666667,BDL-LAB,0.017666667,BDL-LAB,,,0.022666667,BDL-LAB,,,0.384411277,,,,0.040333333,BDL-LAB,,,1.623880597,,,,,,,,,,,,0.068333333,SBB-LAB,0,BDL-LAB,0.208333333,SBB-LAB,,,0.783747927,,,,3.620872305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Superior,LS-Apostle Island,Lake Trout,20121311002,0.007,BDL-LAB,0.020333333,BDL-LAB,0.186666667,SBB-LAB,,,0.013333333,BDL-LAB,,,,,,,0.048333333,SBB-LAB,,,0,BDL-LAB,0.027,BDL-LAB,,,0.016,BDL-LAB,,,0.320647003,,,,0.021,BDL-LAB,,,1.253092293,,,,,,,,,,,,0.011666667,BDL-LAB,0.030666667,BDL-LAB,0.213,SBB-LAB,,,0.509673327,,,,2.678412623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Superior,LS-Apostle Island,Lake Trout,20121311003,0.020666667,SBB-LAB,0,BDL-LAB,0.299711816,,,,0.029666667,BDL-LAB,,,,,,,0.104666667,BDL-LAB,,,0.007333333,BDL-LAB,0.033,BDL-LAB,,,0.035666667,BDL-LAB,,,0.361511367,,,,0,BDL-LAB,,,1.664425232,,,,,,,,,,,,0,BDL-LAB,0,BDL-LAB,0.585014409,,,,0.630483509,,,,3.772146334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Superior,LS-Apostle Island,Lake Trout,20121311004,0,BDL-LAB,0.022666667,BDL-LAB,0.250882259,,,,0.026,BDL-LAB,,,,,,,0.093,SBB-LAB,,,0.023,BDL-LAB,0.002333333,BDL-LAB,,,0.044666667,BDL-LAB,,,0.312159127,,,,0.028666667,BDL-LAB,,,1.433750401,,,,,,,,,,,,0.041,SBB-LAB,0.055333333,BDL-LAB,0.092333333,BDL-LAB,,,0.692333333,BDL-LAB,,,3.11812512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Superior,LS-Apostle Island,Lake Trout,20121311005,0.325,SBB-LAB,0.005666667,BDL-LAB,0.284118357,,,,0.006,BDL-LAB,,,,,,,0.100333333,BDL-LAB,,,0.002,BDL-LAB,0.028,BDL-LAB,,,0.040333333,BDL-LAB,,,0.292572464,,,,0.079666667,BDL-LAB,,,1.345410628,,,,,,,,,,,,0,BDL-LAB,0.109333333,BDL-LAB,0.169333333,BDL-LAB,,,0.776,BDL-LAB,,,3.563768116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Superior,LS-Apostle Island,Lake Trout,20121311006,0.135666667,SBB-LAB,0.02,BDL-LAB,0.41782502,,,,0.035666667,BDL-LAB,,,,,,,0.328333333,SBB-LAB,,,0.004666667,BDL-LAB,0.043666667,BDL-LAB,,,0.040333333,BDL-LAB,,,0.562551104,,,,0.048333333,BDL-LAB,,,2.505042246,,,,,,,,,,,,0,BDL-LAB,0.089666667,BDL-LAB,0.532297629,,,,1.453,BDL-LAB,,,6.217049332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Superior,LS-Apostle Island,Lake Trout,20121311007,0.006666667,BDL-LAB,0.015333333,BDL-LAB,0.466993464,,,,0.041666667,BDL-LAB,,,,,,,0.276,SBB-LAB,,,0.012666667,BDL-LAB,0.023333333,BDL-LAB,,,0.041,BDL-LAB,,,0.579084967,,,,0.041,BDL-LAB,,,2.308169935,,,,,,,,,,,,0.008333333,BDL-LAB,0.059333333,BDL-LAB,0.364,SBB-LAB,,,1.453594771,,,,5.697176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Superior,LS-Apostle Island,Lake Trout,20121311F001,0.186666667,SBB-LAB,0.015666667,BDL-LAB,0.144333333,SBB-LAB,,,0.011666667,BDL-LAB,,,,,,,0.015666667,BDL-LAB,,,0.015,BDL-LAB,0.000666667,BDL-LAB,,,0.030666667,BDL-LAB,,,0.257007768,,,,0.006333333,BDL-LAB,,,1.166497805,,,,,,,,,,,,0,BDL-LAB,0.084333333,BDL-LAB,0.097666667,BDL-LAB,,,0.254333333,BDL-LAB,,,2.286505572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Erie,LE-Dunkirk,Lake Trout,20130424AC001,,UND-LAB,,UND-LAB,8.904223941,,,UND-LAB,1.548963956,,,UND-LAB,0.51013783,,1.038826126,,1.715918155,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.398835031,,,MDL-LAB,3.951249374,,,,,UND-LAB,,,156.2598549,,3.904873208,,1.261431725,,,,,,,,,UND-LAB,0.602890163,FSS-QC,4.489212904,,,MDL-LAB,5.58369043,,0.343183631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Erie,LE-Dunkirk,Lake Trout,20130424AC002,,UND-LAB,,UND-LAB,9.185807877,,,UND-LAB,1.59838977,,,UND-LAB,0.631462625,,1.262925251,,1.795721841,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.50319678,,,MDL-LAB,4.726103086,,,,,UND-LAB,,,179.5524509,,4.193306496,,1.312258268,,,,,,,,,UND-LAB,0.552529797,FSS-QC,4.40050517,,,MDL-LAB,6.117294183,,0.33546452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Erie,LE-Dunkirk,Lake Trout,20130424AC004,,UND-LAB,,UND-LAB,11.12292385,,,UND-LAB,1.955789136,,,UND-LAB,0.692048463,,1.534542245,,2.216561021,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.591751585,,,MDL-LAB,5.19537832,,,,,UND-LAB,,,206.1401749,,5.205408008,,1.584690684,,,,,,,,,UND-LAB,0.812404718,FSS-QC,6.599534622,,0.170504694,,7.311642462,,0.451335954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Erie,LE-Dunkirk,Lake Trout,20130424AC005,,UND-LAB,,UND-LAB,8.027479767,,,UND-LAB,1.496329757,,,UND-LAB,0.451722191,,1.054018445,,1.599849426,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.404667796,,,MDL-LAB,3.331451158,,,,,UND-LAB,,,150.7716921,,3.4914361,,1.148127235,,,,,,,,,UND-LAB,0.55524186,FSS-QC,3.85846038,,,MDL-LAB,5.439488048,,0.319969885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Erie,LE-Dunkirk,Lake Trout,20130424AC006,,UND-LAB,,UND-LAB,6.581386726,,,UND-LAB,1.510938079,,,UND-LAB,0.546903967,,1.038190582,,1.464590286,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.370782351,,,MDL-LAB,3.114571746,,,,,UND-LAB,,,139.7849462,,3.290693363,,1.121616611,,,,,,,,,UND-LAB,0.519095291,FSS-QC,3.846866889,,,MDL-LAB,4.662588061,,0.250278087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Huron,LH-Port Austin,Lake Trout,20131413AC003,,UND-LAB,,UND-LAB,2.079002079,,,UND-LAB,0.308303458,,,UND-LAB,0.147330856,,0.251008125,,0.941280469,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.417437425,,,MDL-LAB,1.988966556,,,,,UND-LAB,,,31.35964553,,1.552430686,,0.652075455,,,,,,,,,UND-LAB,0.477461107,FSS-QC,4.700945646,,,MDL-LAB,3.361326196,,0.240094728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Huron,LH-Port Austin,Lake Trout,20131413AC004,,UND-LAB,,UND-LAB,1.651452282,,,MDL-LAB,0.215767635,,,UND-LAB,0.116182573,,0.199170124,,0.65560166,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.298755187,,,UND-LAB,1.585062241,,,,,UND-LAB,,,28.10788382,,1.427385892,,0.531120332,,,,,,,,,UND-LAB,0.44813278,FSS-QC,3.385892116,,,UND-LAB,2.132780083,,0.190871369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Huron,LH-Port Austin,Lake Trout,20131413AC005,,UND-LAB,,UND-LAB,2.624043833,,,MDL-LAB,0.321816697,,,UND-LAB,0.148530783,,0.313564986,,1.146987713,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.50335432,,,MDL-LAB,2.566281862,,,,,UND-LAB,,,44.65825542,,2.095934382,,0.759157335,,,,,,,,,UND-LAB,0.783912466,FSS-QC,6.485844191,,,MDL-LAB,3.523480241,,0.264054725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Huron,LH-Port Austin,Lake Trout,20131413AC007,,UND-LAB,,UND-LAB,1.50617284,,,UND-LAB,0.395061728,,,UND-LAB,0.148148148,,0.189300412,,0.765432099,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.362139918,,,MDL-LAB,1.860082305,,,,,UND-LAB,,,29.46502058,,1.308641975,,0.543209877,,,,,,,,,UND-LAB,0.436213992,FSS-QC,3.75308642,,,MDL-LAB,2.518518519,,0.164609053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Huron,LH-Port Austin,Lake Trout,20131413AC008,,UND-LAB,,UND-LAB,2.748196496,,,MDL-LAB,0.56436178,,,UND-LAB,0.163583125,,0.32716625,,1.611293779,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.400778656,,,MDL-LAB,1.938460028,,,,,UND-LAB,,,45.28798809,,1.774876904,,0.711586593,,,,,,,,,UND-LAB,0.82609478,FSS-QC,7.361240614,,,UND-LAB,5.079256024,,0.343524562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Michigan,LM-Sturgeon Bay,Lake Trout,20130906AC001,,UND-LAB,,UND-LAB,1.65192887,,,UND-LAB,0.534447576,,,UND-LAB,0.267223788,,0.404884527,,0.874550578,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.348200693,,,MDL-LAB,1.133676675,,,,,UND-LAB,,,45.84102614,,1.692417323,,0.664010624,,,,,,,,,UND-LAB,0.372493765,FSS-QC,2.688433259,FSR-QC,0.283419169,,2.437404852,,0.421079908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Michigan,LM-Sturgeon Bay,Lake Trout,20130906AC002,,UND-LAB,,UND-LAB,0.920079379,,,UND-LAB,0.441998918,,,UND-LAB,0.243550424,,0.387876601,,0.451019304,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.261591196,,,MDL-LAB,0.685549342,,,,,UND-LAB,,,36.55962475,,1.407180227,,0.568284323,,,,,,,,,UND-LAB,0.189428108,FSS-QC,1.569547177,FSR-QC,,MDL-LAB,1.118527873,,0.189428108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Michigan,LM-Sturgeon Bay,Lake Trout,20130906AC003,,UND-LAB,,UND-LAB,1.143515808,,,UND-LAB,0.503146956,,,UND-LAB,0.228703162,,0.448258197,,0.603776347,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.265295667,,,MDL-LAB,0.768442623,,,,,UND-LAB,,,46.31696429,,1.491144614,,0.576331967,,,,,,,,,UND-LAB,0.256147541,FSS-QC,1.756440281,FSR-QC,0.164666276,,1.637514637,,0.256147541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Michigan,LM-Sturgeon Bay,Lake Trout,20130906AC005,,UND-LAB,,MDL-LAB,1.058960169,FSS-QC,,UND-LAB,0.358680057,,,UND-LAB,0.213500034,,0.367220059,,0.597800096,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.324520052,,,MDL-LAB,0.700280112,FSS-QC,,,,UND-LAB,,,32.99002528,,1.477420236,,0.555100089,,,,,,,,,UND-LAB,0.273280044,FSS-QC,1.520120243,FSR-QC,0.196420031,,1.417640227,,0.239120038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Michigan,LM-Sturgeon Bay,Lake Trout,20130906AC006,,UND-LAB,,UND-LAB,1.31565631,,,UND-LAB,0.446985798,,,UND-LAB,0.185541274,,0.371082549,,0.615659684,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.337347772,,,MDL-LAB,1.037344398,,,,,UND-LAB,,,38.12873191,,1.593968222,,0.598792295,,,,,,,,,UND-LAB,0.219276052,FSS-QC,2.125290962,FSR-QC,0.23614344,,1.787943191,,0.35421516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Ontario,LO-North Hamlin,Lake Trout,20130713AC001,,UND-LAB,,UND-LAB,1.708133069,,,UND-LAB,0.586066346,,,UND-LAB,0.259165017,,0.459428895,,0.721538969,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.435868438,,,MDL-LAB,0.727429083,,,,0.220879276,,,,55.30522571,,2.017364056,,0.753934596,,,,,,,,,UND-LAB,0.359296956,,1.416572425,FSR-QC,,UND-LAB,1.764089153,,0.120747338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Ontario,LO-North Hamlin,Lake Trout,20130713AC002,,UND-LAB,,UND-LAB,1.581027668,,,UND-LAB,0.637800934,,,UND-LAB,0.287459576,,0.547969817,,0.655767158,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.556952928,,,MDL-LAB,0.71864894,,,,,UND-LAB,,,66.21451671,,2.15594682,,0.790513834,,,,,,,,,UND-LAB,0.242544017,FSS-QC,1.536112109,FSR-QC,,UND-LAB,1.572044556,,0.170679123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Ontario,LO-North Hamlin,Lake Trout,20130713AC003,,UND-LAB,,UND-LAB,1.281415344,,,UND-LAB,0.677910053,,,UND-LAB,0.239748677,,0.438161376,,0.677910053,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.405092593,,,MDL-LAB,0.421626984,,,,,UND-LAB,,,54.24107143,,1.71957672,,0.727513228,,,,,,,,,UND-LAB,0.37202381,FSS-QC,1.537698413,FSR-QC,,UND-LAB,1.455026455,,0.099206349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Ontario,LO-North Hamlin,Lake Trout,20130713AC004,,UND-LAB,,UND-LAB,2.155952734,,,UND-LAB,0.732365623,,,UND-LAB,0.329153089,,0.641848524,,0.929857477,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.641848524,,,MDL-LAB,0.773509759,,,,,UND-LAB,,,71.78828873,,2.550936441,,1.028603403,,,,,,,,,UND-LAB,0.411441361,FSS-QC,2.172410388,FSR-QC,,UND-LAB,2.090122116,,0.123432408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Ontario,LO-North Hamlin,Lake Trout,20130713AC005,,UND-LAB,,UND-LAB,1.783380019,,,UND-LAB,0.737628385,,,UND-LAB,0.364145658,,0.578898226,,0.718954248,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.784313725,,,MDL-LAB,0.877684407,,,,,UND-LAB,,,80.28011204,,2.670401494,,0.980392157,,,,,,,,,UND-LAB,0.373482726,FSS-QC,2.035480859,FSR-QC,,UND-LAB,1.708683473,,0.112044818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Superior,LS-Keweenaw Point,Lake Trout,20131028AC002,,UND-LAB,,UND-LAB,0.982356871,,,UND-LAB,0.117882824,,,UND-LAB,0.086447405,,0.09430626,,0.557978703,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.09430626,,,MDL-LAB,1.469605878,,,,,UND-LAB,,,3.615073284,,0.196471374,,0.125741679,,,,,,,,,UND-LAB,0.345789618,,1.666077253,,,UND-LAB,2.035443436,,0.09430626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Superior,LS-Keweenaw Point,Lake Trout,20131028AC004,,UND-LAB,,UND-LAB,0.703519894,,,UND-LAB,0.11470433,,,UND-LAB,0.084116509,,0.091763464,,0.535286876,,,MDL-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.091763464,,,UND-LAB,1.108808528,,,,,UND-LAB,,,3.441129914,,0.206467795,,0.145292152,,,,,,,,,UND-LAB,0.359406902,,1.888797975,,,UND-LAB,1.68233018,,0.084116509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Superior,LS-Keweenaw Point,Lake Trout,20131028AC005,,UND-LAB,,UND-LAB,1.151233739,,,UND-LAB,0.138148049,,,UND-LAB,,UND-LAB,0.099773591,,0.613991327,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.107448482,,,UND-LAB,2.018496489,,,,,UND-LAB,,,5.226601174,,0.230246748,,0.184197398,,,,,,,,,UND-LAB,0.376069688,,2.095245405,,,UND-LAB,2.448290418,,0.076748916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Superior,LS-Keweenaw Point,Lake Trout,20131028AC006,,UND-LAB,,UND-LAB,0.773874013,,,UND-LAB,0.122190634,,,UND-LAB,,UND-LAB,0.097752507,,0.496908577,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.114044591,,,UND-LAB,1.010109238,,,,,UND-LAB,,,3.690157137,,0.211797098,,0.138482718,,,,,,,,,UND-LAB,0.366571901,,1.873589716,,,MDL-LAB,1.816567421,,0.07331438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Superior,LS-Keweenaw Point,Lake Trout,20131028AC007,,UND-LAB,,UND-LAB,1.02494586,,,UND-LAB,0.115719694,,,UND-LAB,,UND-LAB,0.099188309,,0.495941545,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.090922617,,,UND-LAB,1.669669868,,,,,UND-LAB,,,3.793952819,,0.198376618,,0.165313848,,,,,,,,,UND-LAB,0.371956159,,1.876312179,,,UND-LAB,1.925906333,,,UND-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Erie,LE-Middle Bass Island,Walleye,2014904AC001,,UND-LAB,,MDL-LAB,3.220588235,,,UND-LAB,1.114145658,,0.111344538,,0.095938375,,0.091736695,,1.887955182,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,,MDL-LAB,,UND-LAB,0.528711485,,,,,UND-LAB,,,46.32072829,,1.129551821,,0.317927171,,,,,,,,,UND-LAB,0.844537815,,2.054621849,,,MDL-LAB,2.489495798,,0.104341737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
